SEARCH,YEARS,PATTRN,HASHfile
Ruby,2008,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/cdecf23d6da8f366b3e4d981ba9532a49f1d2a78d6124b4447fcb5456a3e5089
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c7f021bdeb5dd7b40e34efbcd7ba96a41a288fbfb72773272a778080baeb88d5
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c344c273dc2c63eda98b5cbb35cebef7f6516d494365780484e5867fb8c8bd7c
ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c320c6def30b78b1871417d4904480c68ceca2a75b5b210d4670d1425899ee3b
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/cdd3a0924673e69d1ccc08e73703b9405eeb5d36e3b951961d18f664e857fffb
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c68b2ed0db8d209112c98bacb4320ab137db93db19f4d64dfc1f5517f108b44a
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c9968fa5b2be8a2cba679f209fbd18e5d3975c83ff0fbaba9c47510fd8a8be20
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c17b5755f1ceb3c76085c4f7430383c25a2162e9ea1ee5039135d618f96cbb8e
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c3eecf4657fede8fdc7ac9e0e73cf6aec7dd2ed7e1aba4029fa44b626b0338bc
ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c154bd50e64a970ecff7f9e105cf993cbce7be4848d33d41f20965304b56c57f
ruby,2012,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c3c18566ca8eb254eb9e512a1724796e545177ff70f8c333e60a9ba67f8bdd8e
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c56d7e902ca1dbc9b327663456215c0e6a6a660d3640e6c697f9f8724e450a47
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/ccf8b1cf617af78f25ad2f8d03bb2e7764cf1ad5452358b618518a643b706075
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c26b59e12e3ef944f067fd31de3a8e9694bc45d30b99b45e546198ac5a8a0e67
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c90ffb7a4db34ec18e60f1979d35e1c6693f3d3de9e40ecab9cbf558dd08a82c
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c90da97e1325ea4d2629125b1b8206dbe231a8cd01e632ca49d0f3e4edeb8502
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/ce6917db55c4007793850239e73a0dbca5595af9028ece91fcdc085f7bb72c91
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c33ca80cf4b0d6099f498f9625eafa7658c3ae32eaf631c29f254cbd14a7a3e3
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c446015dee98b97580262fe8698f3622a21513f9706b9274707e7390aaae88bd
Ruby,2011,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c3e36c917e7d09ecbaccf4eb28b32b466e136b1eac7f8eb09026b925a176f3fe
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c49a87fa56f7bd2c5bf59099b62e956d31eeb4b0c8617fdc222edc3cfa7650c4
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c7757533174f8796700904b5adf380828ca27ba3959ac586d7392f8395d6e757
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/ce60c2fe088bc02eb15826e85263fb4fb51832ab4974a372bf85f3b7b10a3d9f
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/ca872e2d8ba98c46eeeffa49f0ae7acbe3781895c0325a8961ed41d198c01ba2
ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/c4803f8dd152785e90551153f011266214881631d387b002c92b3bf299c3c012
ruby, 2017 2018 ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/c/cf92ddac4ea9d222e0a361fd05445ab2dfe1786c1b9bf4c3aa2cd84faebd6717
ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d3ea1375c94bf7c7dd9f4da6a72f4b9e5ee59269af7d1dcf4ae716a4da9adb9c
Ruby, 2017 2018 ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d732826799e3bcddeaaf984401ac6599f26a5f7fce80126e5bc79acc8b466a48
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/de3e709f42644d4cdc5ac803f7a5dfb88227d22dac7c42744bd3347f24574408
ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/dc0338fc24af10cc91e9c4dc62d3ce0b2023873a2a651559bc543a7c6a69b25b
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d374a7fff7d609ac29dbf3f821e60dda49ed88b965a32dfb875ee4b264f803eb
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d1128fe26c3fcab6fd3b60b9fb6127dd22677623dd2f10492d3cda697abc9c91
ruby,2008,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d455e1518a088dab549549907b9ce0823c3fb5888c81e3a46d39c08bdd0f08c5
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d07e17bceb91903a014f3ca08aa5ba07e6dc56ba4871530280228bd377efbad3
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/dc447adf93e1f7b467ca67da3f8661a338f77e667fa465505beebeae79c8987e
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d0f67ceae8813a5144474c965b40ad06616c23cb76bc2766324d85454c2eb502
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d498295f0bf5d12a6e088daa24c0b70fdae763d5db90384a86f6e1a1e1e0e310
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d02e3670459d32f837c92ed0be3af18e0be73b12b848de24c0e1b54b158f4755
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d069b7f00022fc91d41e77272c7c18fcc1a2398ce7452dc93a0738c3d9622916
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/da643c2a5bd27f57a3d907cf04353403660658db8a772e49289434fbb5a3bf3e
Ruby,2007,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d145dde9df3cdfff160f52826326f4eab15ead5bcd84c5bf5f829bead2ef09c6
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d3d2e358d58079fb453a628e6cd42c6659da341d6858e2a4151172ecdd716168
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/dc8a75b4c3af08ad223d98f96a30c4e7ed99e1c8f727cd1e9e8b7202adf32c1c
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/da6fb74d5ed134b486c6b27aa789364e54dd8cce529e9a54587e97d63969f2ac
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/da0f663396ae37018da807cdfd7ec096b2f716826e195a44078256f8e2d7b485
ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d26d4afc78ff336df56bd0c28a1d95264b605de9bfa938facf39d18e643f18db
ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/dd8dbb268ab132b3f22b4fd261fc79287001f845bd1549a68fc245746823c273
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d1fab4fc89a60ea68655f4858be8cfb691245e0fc4fb8eb406b9032f901ed6b9
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d520167c3a9b4a67a5e4a05fc167ad29df3c550b95d361fe93419092fbbd365e
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d9d4ef3ca87313ed9ad338378f5ecbe8fdd9808cc7da1cce72032d83c215ea15
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/dfa3ceb64e64f54bf650cd78c89b32c9326f6a1c7bc3ecea448d8457ad611480
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d574dc91cbc88037b2f73b64a4135634fdcb0803ab01e274baeb6fd32d3de44a
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d9721310e32e9d22c557915eb98faa486341708509be220bf3f6c8ad2c061eea
ruby,2006,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d4d7b8c5986e46bbc92d5a0732b809aa20fbb0a0a57a2d33c3ec33f5525eef71
ruby,2012,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d35792f90eb00bdb80deb3f26cbe5ee2e4f29c8f287943b820036fffc4682cdb
ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d06e4a74742a7ea50cd54c3e4ebcb4bb71cdd24bd7714351bd6a1cf4e9de5d92
ruby,2011,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d7f1243b392d38d217631c5b33860bd05b0d24725a00525b0e8dbba01118611e
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d1e694ad24e509fc18173676c4070cb52c490bbc1d220b6339f8de174e0c6ce0
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d74b43f735e6bd44bf78fb8c6cb8c34c600adee3cda53d666fece25b5b4e4127
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d3c5aa02a91e46dd8b667b4c6530bab1236c7a20938e3c1630f7d5ac395bdc18
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d03e0fafd4ce70127814f6db03dc2380c9637c816f257ec35dab15eb1bcd2c3e
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/d88d3d9074765a92b932e7df5c8158b9e56f9b3776d2b70567d29c11eaa9c667
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/d/da037255534256310607b3e7eaef058926fc70cb44f4833d2d69788ad5fd63a7
ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ecadfe23dbcdefcd30e59f5d64a0576e106114cfe9ade13326f872aa8ea4fecc
Ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e306385de87c735826d1bae71b16fc9a3735acba2a88151d929472487c4a8006
ruby,2005,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/eb8eeaf20a7cea7d90fe40b77d0fcac5820ada97f2b364a7bcf8a82cbcc0be4f
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e5c6f38e249d27429be7075aa38d9b18f43d1a2e3d35673d4030dbeb4912e4ca
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ef8f18ae9f09db64daecb8073e7040b8bd94b2c74a8219f0d1dd871d60f28544
Ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e4670d43cd7e7d618393dfd9a54bfd30e0cb5844f5f73a550c9df4871aba35b8
Ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ee93bed60af0e5cfb2d86355d1600b60451606659cefea2a86e5a279a83093ad
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e2688cceaeb95ce2f4e76418b888891d4fb282b5dabd6708ffe2793d1c4c3e9b
Ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ea1e268e2c3e99f3cb82bb7622fef3933c48ff73b52a2e76f2be7dcd89c4686e
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e10fe2f8b05e594dd07c4fd5b2e4a21b105fb78e086e5077856ac6c3a1142c8e
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ed1cc7aa2cb7feadf15b138cc97b7dedbc18159ea2f7db810e929c052028d026
Ruby,2010,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e63ad50da664db5ffda729f7a17aa9d64b4d729e7f9e8eb8d1d5d6e0e42dca9a
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e3f2f7efb6a56baf8431e8bdb1443c909fca6662dacc2aac9704bd8648ee2488
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e2adce4f2e8e32b7771a165fde0cf2e30497059afd1e3e39a3f673741d79a1f4
ruby, 2012 2013 ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e63ce2eebfd8a29bbf54a4c677078e89c64c2ae90025ec353813c5a27129cb6f
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e10b203a04a1ca91709f68c07477d2476155af9224e2d6ba3c62d5d65f840aa4
Ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e407f5c2c4e6e23f1dd24735a1263f7d1ee4bcf7a852af5f389947ac1b004e27
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ea6c8dba5324e6a976d2888f5997065fef99a3c83d50a3d0eeae64b8d9cdb843
Ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e997cdf087838f3bd1fe5c5a7a7a2128059307171a7b0342cb26b3bb3f4869dd
ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e1592c2ee3e5c9089e6e4d57e2d755bba7271b348ebebd438f92b3eb830c3aeb
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e0fdfa99ade83c039f23de2c8dcbf1a842a14cc7c188d0900a64315cbd935086
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e996d40bd6247ca4c748f1ad12217aa00dd8af3556aa3a283224e6b1de2ee39b
ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e084a9e27a885a0561ec5a4bc0d8d126637f2a298acd55a56a7bc5276046ee0d
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ee044695ce851616aaf147fd1871c0d657688ee1756d19dff6b46379bd3264c3
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e67f26af2d513e764f0f6c596a2b8c2340c258d908bb07c00949cdfb920aef03
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ebc76ea8e4d83f75349e3ba45bd02fd82ef5730d5e81ce65ce34f74db772ac93
ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ea7224d3b0ca33f4ff41939d474514afea78010dc2163a0f4e2fdb08ea30877e
ruby,2008,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e22ab5b1eb3a27220978f3b23ebec2192aa7c1d2631327db8b799f1469db7343
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/ec547b43591ceee8e7b4b16e92e4c6c102a6f2358b1b279a654b466d0f6d5bd4
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e0aae307a249c17e97da6229102cbd4a1b3535088d7dff6adc62290290045b0f
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/eec4371d0b6b2bb9f8d3113d89403c2a6e0e10bb9c02910e2d5fdddeb209b331
ruby, 2017 2019 2018 ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/eabb48690e6191d9668b35208dea983b20b293612b3c38440abf2dadad73ac59
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e52a18d850896f0d374193f71a850596da3ad2ec919a6ce598c84272d4fd208a
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e0c5b451ea35299a124fd2825f93fe1c8ede7380348a81eda81feb962e3b0956
ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e793d5815d17aebc43ff6809220667b98b8f540cf3ed7246c8f59951675c59c4
ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e9e38fa20f5294c11af6cdbc0f93ce9fb7b407553704b7266ddf1dd4ee5cc640
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e9790e94679e67a0f54ad4f3cedcd02c79ea0ffab611db9658715adb247618ed
Ruby,2011,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/e0483b37e41d0bab88da565ed632c2f4375cc690cdfe1870e1edee43abe78898
Ruby,2006,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/e/eb3b2e411940a70f104a43936fabd124e4bf11b2fe226a11ad44156daf69b92b
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f08d6df4bfcde8886e274d18f127237552c2e9d442baeaba8d683d18db80a09f
ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fc1c2580d8342d605052de7c27f056f3bb28baffacba3b547221fddbbe96d094
Ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f183da2b257f7e5e2e1636c69be7a307486b1a1a2c9f2724cebd932863748426
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f937f7b5d9044248d8353e1e83308892e2599755fd5f15ec8e306d4329f9d012
ruby,2010,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f10d7e5d02310d5831e5b8bf22347cc504b03badc8354792e6bdb1323edcdf6d
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f492baf0c360febb13d71099e14dc5fa2952d257b32b39e6e43e2598d3fe94a3
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f50ed636ad1f3782156315f4bd559a9b7fabcd693503e5f807a0f4539bcee50d
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f9782167333748ec9a1a330e3248746e58c26c9b404a5d30571754a2a635f8fa
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f5fbc5221bf3cfefabefe3d2654590c0e2529f9b52467348ee50581a9e17d76b
ruby,2011,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f5658fe08817aedab726f7be8a8e73e205403c9c7d40e376607f2a6d61c85f66
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f054a492bb21e82c35d8ffe4c9c44119c9dcc4b31015eb2af4cd8438fab02df5
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f6e54f0ef1eb46c097da442af4eabc8af4414f89fa005dd9c60de5b25d320442
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f99a849e4e0db37865a4ab54425418033c20361e3629064a3c09b82201a361b4
ruby,2012,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f601137e2482e80ecd3869b3764f44386e76c30565b55e21be5810fbd9f368ab
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f6397b4de3b595eb3a796c5ca0751e8094585f2c716e4e8fbfda1c30a39fd3c7
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f6034a2ad1ab51d89c246cc6a0b04f062ddc88d8cf49d46dda7c588925e30ba1
ruby,2016,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/faa8fd99b71ca5db05225980b4158ce4aacc249064ce9b280a5498e0f5836d55
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f15167ed4be2199ba77dafd68ca212ceae4abc62462f39dbc1844a56d14c22a7
ruby,2004,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f03ee8ba91e9cd33ce9e4fd397d34fda3e7ca932f0e1ef294af306eec236f3c1
ruby,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f1c7927941bdda89928a4a5718b6da02b9ad25fda45fce6afabc03fef6bac5ef
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f51dad62bd42d524bdfad36b1d57fbf59d9067262f81a1e2687bd9435ea91a21
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fe4dee56df7a134041271f2eaa444a740b79565de7ea9622075e09ae0c52ab50
ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f356e68f5a60ff3f1bdb5bd9b770d2a7980cd1efbfb27cce04c895bbb779caa5
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f0c4ecf58ff87395f98ed981fd7f8f7a0193c6eede538b0761d82fe1c2ad31aa
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f7196d7d068db85b481f4690c3a594cc4c58d31073a410b6bc59a029cf654367
ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fdad96d07e88fbab14ce9a316e94e00747eb215ecf512f8a169796d2dc2b5267
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/ff248b44ac18ddc62f3d868d003be0acb79ee7e5d84e4e6f8194c5caba62ef70
Ruby, ,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f63ff1a67ac773028197cb039c2ac9688c5782abfd94561cfb46a068ae815cec
Ruby,2021,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f36ade110db26bb2e52d375e4888c80c5cf98019beb8b111af00c4eb130491f6
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f55e25b287e8447b034aadfb87f70056755ef7c9976d060d3016647b4592dd4d
ruby,2018,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fd49dbb495b06e9e748e6c5a703a063e46edc2bb309a64188f96cfa3bf743f38
ruby,2009,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f70cf4f1c68ebe8941156a0f05412053d59cfd01f849be6fabf18635aaf80890
ruby,2011,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f1233cccc57ce444fb559a725bd2162f2c41dfb631e23abbb099d78a537a3376
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fdfc5fe429ab412ee8477f5707c84f1273970769da4ba677b5593021d7ea2ab4
Ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/feb7be5543252fd22edf98ae5679973eef5c0b718f81887c6c3a16ca4c3029b0
ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f591125d203a53e8ae8d68a83642eaa87d4aa2cbf292b87a44ea8200e02f4e1e
ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f524ffd5c613f6c4f33a88572c500c2e8096a3dafc2765257038825357062cde
Ruby,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f16e4daa034a749d2857d544256d5d9bfceac3ef06e19eea8e86861cad078517
ruby,2015,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f8150e0f473933de696aad978743b548ab584e9f9b1f6c3392291a2b9fe16835
Ruby,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/ffddd9083939eff6b8d971c32f78e8d23047e5824943c0480a42b32b7b7c6de5
Ruby,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/fcd7f2024de7248e37a31b588c3d6a676c30e632f56b0b0ccc66c3a2c0df942f
Ruby,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/f/f0416f7afa0f1b452afef3901703931e0584612dc5c55c6bfd9f8cd5d46c3387
Sharp,2013,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/00cd410f038e38178ce3722d42c433ce73474fa2fffda822afa20ca0b98a9270
Sharp,2020,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/04d5a8fe6f245dfb84a168ebd1d1ee912fe37ef2244668c11ec750bae95f4af6
sharp,2003,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/0552961336ca535dfc51078094a6b7509a9aabf046a0861db600cadff90d0ed9
sharp,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/0b2cff34b610966036e1e01b4a3b2c2383a8084ad8615b85da71ceeb164c0565
Sharp,2017,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/07c0fa5b1a65c313cf5f3ee81e2fdd51aa967ce39238e6c64b26eafff649192a
sharp,2019,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/08a7864424eebff6d2c691cceb27163a9a1322038ac1af9cc6ffc2b58303d0a0
sharp,2014,[Ss]harp|[Jj]ava|[Rr]uby|[Gg]olang,/tmp/work/0/0ec1e14311639475fdc5e4cad973bc0fc90f2314143c066616161870763ab08c
